library,term,overlap,p_value,adj_p_value,significant,odds_ratio,combined_score,genes
GO_Biological_Process_2023,Protein Localization To Cell-Cell Junction,1,0.07245523317560384,0.24200906645020728,False,14.347763347763347,37.659813836990104,CGNL1
GO_Biological_Process_2023,Regulation Of Carbohydrate Metabolic Process,1,0.07245523317560384,0.24200906645020728,False,14.347763347763347,37.659813836990104,PDK4
GO_Biological_Process_2023,Regulation Of Signal Transduction,3,0.07262090250728756,0.24200906645020728,False,3.2083559413998914,8.413921429942212,UGCG;IGFBP6;CX3CL1
GO_Biological_Process_2023,Supramolecular Fiber Organization,4,0.07406098172720235,0.24200906645020728,False,2.6159188034188032,6.808887283453697,COL11A1;DPT;KRT5;CGNL1
GO_Biological_Process_2023,Lymphocyte Differentiation,2,0.07611921823712782,0.24200906645020728,False,4.542765420775051,11.699685676018186,KIT;LEPR
GO_Biological_Process_2023,Regulation Of Fatty Acid Oxidation,1,0.0770964289305897,0.24200906645020728,False,13.390572390572391,34.31599732708391,PDK4
GO_Biological_Process_2023,Negative Regulation Of Release Of Cytochrome C From Mitochondria,1,0.0770964289305897,0.24200906645020728,False,13.390572390572391,34.31599732708391,IGF1
GO_Biological_Process_2023,Regulation Of Plasminogen Activation,1,0.0770964289305897,0.24200906645020728,False,13.390572390572391,34.31599732708391,CLEC3B
GO_Biological_Process_2023,Oligodendrocyte Development,1,0.0770964289305897,0.24200906645020728,False,13.390572390572391,34.31599732708391,GPM6B
GO_Biological_Process_2023,Cellular Response To Fatty Acid,1,0.0770964289305897,0.24200906645020728,False,13.390572390572391,34.31599732708391,PDK4
GO_Biological_Process_2023,Positive Regulation Of Muscle Hypertrophy,1,0.0770964289305897,0.24200906645020728,False,13.390572390572391,34.31599732708391,IGF1
GO_Biological_Process_2023,Positive Regulation Of Myeloid Leukocyte Cytokine Production Involved In Immune Response,1,0.0770964289305897,0.24200906645020728,False,13.390572390572391,34.31599732708391,KIT
GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Migration,1,0.0770964289305897,0.24200906645020728,False,13.390572390572391,34.31599732708391,IGF1
GO_Biological_Process_2023,Negative Regulation Of Amyloid-Beta Formation,1,0.0770964289305897,0.24200906645020728,False,13.390572390572391,34.31599732708391,IGF1
GO_Biological_Process_2023,Negative Regulation Of Anoikis,1,0.0770964289305897,0.24200906645020728,False,13.390572390572391,34.31599732708391,PDK4
GO_Biological_Process_2023,Sensory Perception Of Sound,2,0.07756530306155492,0.24200906645020728,False,4.492063492063492,11.484567093173027,COL11A1;KIT
GO_Biological_Process_2023,Positive Regulation Of Cellular Component Biogenesis,2,0.07902008216924429,0.24200906645020728,False,4.442475891455484,11.27524039277228,CLDN3;CX3CL1
GO_Biological_Process_2023,Positive Regulation Of Protein Kinase B Signaling,2,0.07902008216924429,0.24200906645020728,False,4.442475891455484,11.27524039277228,IGF1;CX3CL1
GO_Biological_Process_2023,Neuron Maturation,1,0.08171463267155567,0.24200906645020728,False,12.553030303030303,31.43934295429433,CX3CL1
GO_Biological_Process_2023,Carboxylic Acid Biosynthetic Process,1,0.08171463267155567,0.24200906645020728,False,12.553030303030303,31.43934295429433,CDO1
GO_Biological_Process_2023,Cell Migration Involved In Sprouting Angiogenesis,1,0.08171463267155567,0.24200906645020728,False,12.553030303030303,31.43934295429433,EGR3
GO_Biological_Process_2023,Positive Chemotaxis,1,0.08171463267155567,0.24200906645020728,False,12.553030303030303,31.43934295429433,CX3CL1
GO_Biological_Process_2023,Regulation Of Ubiquitin Protein Ligase Activity,1,0.08171463267155567,0.24200906645020728,False,12.553030303030303,31.43934295429433,UBE2S
GO_Biological_Process_2023,Central Nervous System Neuron Development,1,0.08171463267155567,0.24200906645020728,False,12.553030303030303,31.43934295429433,MAP2
GO_Biological_Process_2023,Positive Regulation Of Cardiac Muscle Hypertrophy,1,0.08171463267155567,0.24200906645020728,False,12.553030303030303,31.43934295429433,IGF1
GO_Biological_Process_2023,Sulfur Amino Acid Metabolic Process,1,0.08171463267155567,0.24200906645020728,False,12.553030303030303,31.43934295429433,CDO1
GO_Biological_Process_2023,Extracellular Matrix Assembly,1,0.08171463267155567,0.24200906645020728,False,12.553030303030303,31.43934295429433,GPM6B
GO_Biological_Process_2023,Triglyceride Biosynthetic Process,1,0.08171463267155567,0.24200906645020728,False,12.553030303030303,31.43934295429433,GPAM
GO_Biological_Process_2023,Positive Regulation Of Small GTPase Mediated Signal Transduction,1,0.08171463267155567,0.24200906645020728,False,12.553030303030303,31.43934295429433,IGF1
GO_Biological_Process_2023,Megakaryocyte Differentiation,1,0.08171463267155567,0.24200906645020728,False,12.553030303030303,31.43934295429433,KIT
GO_Biological_Process_2023,Regulation Of Protein Localization,2,0.08492373600454328,0.24200906645020728,False,4.254564983888292,10.49176426482804,MAP2;KRT5
GO_Biological_Process_2023,Cell Junction Maintenance,1,0.08630995715059277,0.24200906645020728,False,11.81402257872846,28.942114306609312,CLDN3
GO_Biological_Process_2023,Response To Cholesterol,1,0.08630995715059277,0.24200906645020728,False,11.81402257872846,28.942114306609312,GRAMD1C
GO_Biological_Process_2023,Energy Reserve Metabolic Process,1,0.08630995715059277,0.24200906645020728,False,11.81402257872846,28.942114306609312,LEPR
GO_Biological_Process_2023,Epithelial Cell Development,1,0.08630995715059277,0.24200906645020728,False,11.81402257872846,28.942114306609312,CLDN3
GO_Biological_Process_2023,Positive Regulation Of Glycolytic Process,1,0.08630995715059277,0.24200906645020728,False,11.81402257872846,28.942114306609312,IGF1
GO_Biological_Process_2023,Positive Regulation Of Macrophage Migration,1,0.08630995715059277,0.24200906645020728,False,11.81402257872846,28.942114306609312,CX3CL1
GO_Biological_Process_2023,Positive Regulation Of Neuroblast Proliferation,1,0.08630995715059277,0.24200906645020728,False,11.81402257872846,28.942114306609312,CX3CL1
GO_Biological_Process_2023,Positive Regulation Of Stress-Activated Protein Kinase Signaling Cascade,1,0.08630995715059277,0.24200906645020728,False,11.81402257872846,28.942114306609312,IGFBP6
GO_Biological_Process_2023,Intracellular Lipid Transport,1,0.08630995715059277,0.24200906645020728,False,11.81402257872846,28.942114306609312,GRAMD1C
GO_Biological_Process_2023,Negative Regulation Of Amyloid Precursor Protein Catabolic Process,1,0.08630995715059277,0.24200906645020728,False,11.81402257872846,28.942114306609312,IGF1
GO_Biological_Process_2023,Regulation Of Cell-Cell Adhesion Mediated By Cadherin,1,0.08630995715059277,0.24200906645020728,False,11.81402257872846,28.942114306609312,FOXA1
GO_Biological_Process_2023,Regulation Of Neuroinflammatory Response,1,0.09088251453617983,0.24200906645020728,False,11.15712682379349,26.75688382123247,IGF1
GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Migration,1,0.09088251453617983,0.24200906645020728,False,11.15712682379349,26.75688382123247,IGF1
GO_Biological_Process_2023,Regulation Of Tissue Remodeling,1,0.09088251453617983,0.24200906645020728,False,11.15712682379349,26.75688382123247,LEPR
GO_Biological_Process_2023,Regulation Of Vascular Endothelial Growth Factor Signaling Pathway,1,0.09088251453617983,0.24200906645020728,False,11.15712682379349,26.75688382123247,DCN
GO_Biological_Process_2023,Positive Regulation Of Activated T Cell Proliferation,1,0.09088251453617983,0.24200906645020728,False,11.15712682379349,26.75688382123247,IGF1
GO_Biological_Process_2023,Response To Fatty Acid,1,0.09088251453617983,0.24200906645020728,False,11.15712682379349,26.75688382123247,PDK4
GO_Biological_Process_2023,Positive Regulation Of calcineurin-NFAT Signaling Cascade,1,0.09088251453617983,0.24200906645020728,False,11.15712682379349,26.75688382123247,IGF1
GO_Biological_Process_2023,Positive Regulation Of Calcineurin-Mediated Signaling,1,0.09088251453617983,0.24200906645020728,False,11.15712682379349,26.75688382123247,IGF1
GO_Biological_Process_2023,Dopaminergic Neuron Differentiation,1,0.09088251453617983,0.24200906645020728,False,11.15712682379349,26.75688382123247,FOXA1
GO_Biological_Process_2023,Establishment Of Skin Barrier,1,0.09088251453617983,0.24200906645020728,False,11.15712682379349,26.75688382123247,UGCG
GO_Biological_Process_2023,Eye Morphogenesis,1,0.09088251453617983,0.24200906645020728,False,11.15712682379349,26.75688382123247,EFEMP1
GO_Biological_Process_2023,Positive Regulation Of Mitochondrial Fission,1,0.09088251453617983,0.24200906645020728,False,11.15712682379349,26.75688382123247,DCN
GO_Biological_Process_2023,Xenobiotic Catabolic Process,1,0.09088251453617983,0.24200906645020728,False,11.15712682379349,26.75688382123247,GSTM3
GO_Biological_Process_2023,Regulation Of Acute Inflammatory Response,1,0.09088251453617983,0.24200906645020728,False,11.15712682379349,26.75688382123247,C2CD4A
GO_Biological_Process_2023,Negative Regulation Of Axon Extension Involved In Axon Guidance,1,0.09088251453617983,0.24200906645020728,False,11.15712682379349,26.75688382123247,SEMA3G
GO_Biological_Process_2023,Regulation Of Behavior,1,0.09088251453617983,0.24200906645020728,False,11.15712682379349,26.75688382123247,LEPR
GO_Biological_Process_2023,Visual Perception,2,0.09095699139659444,0.24200906645020728,False,4.081838796124511,9.785671777221246,EFEMP1;COL11A1
GO_Biological_Process_2023,Regulation Of GTPase Activity,3,0.0921674450838924,0.24200906645020728,False,2.8859627693360044,6.880563233166467,CCL8;RAPGEFL1;CX3CL1
GO_Biological_Process_2023,Sensory Perception Of Light Stimulus,2,0.09248468910980343,0.24200906645020728,False,4.040816326530612,9.620020610565179,EFEMP1;COL11A1
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process,5,0.09415859822258989,0.24200906645020728,False,2.1431093456912724,5.063684548462331,EGR3;ERBB4;PDK4;IGF1;CX3CL1
GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Cell Periphery,1,0.09543241646248146,0.24200906645020728,False,10.569377990430622,24.83103038927071,CLTC
GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Plasma Membrane,1,0.09543241646248146,0.24200906645020728,False,10.569377990430622,24.83103038927071,CLTC
GO_Biological_Process_2023,Negative Regulation Of Reproductive Process,1,0.09543241646248146,0.24200906645020728,False,10.569377990430622,24.83103038927071,IGF1
GO_Biological_Process_2023,Negative Regulation Of Small GTPase Mediated Signal Transduction,1,0.09543241646248146,0.24200906645020728,False,10.569377990430622,24.83103038927071,CGNL1
GO_Biological_Process_2023,Peripheral Nervous System Development,1,0.09543241646248146,0.24200906645020728,False,10.569377990430622,24.83103038927071,GSTM3
GO_Biological_Process_2023,Phosphatidylglycerol Metabolic Process,1,0.09543241646248146,0.24200906645020728,False,10.569377990430622,24.83103038927071,GPAM
GO_Biological_Process_2023,Regulation Of Spindle Organization,1,0.09543241646248146,0.24200906645020728,False,10.569377990430622,24.83103038927071,CLTC
GO_Biological_Process_2023,Response To Fibroblast Growth Factor,1,0.09543241646248146,0.24200906645020728,False,10.569377990430622,24.83103038927071,EGR3
GO_Biological_Process_2023,Endothelial Cell Development,1,0.09543241646248146,0.24200906645020728,False,10.569377990430622,24.83103038927071,GSTM3
GO_Biological_Process_2023,Positive Regulation Of Phospholipase Activity,1,0.09543241646248146,0.24200906645020728,False,10.569377990430622,24.83103038927071,KIT
GO_Biological_Process_2023,Xenobiotic Transport,1,0.09543241646248146,0.24200906645020728,False,10.569377990430622,24.83103038927071,ABCA8
GO_Biological_Process_2023,Positive Regulation Of Protein Processing,1,0.09543241646248146,0.24200906645020728,False,10.569377990430622,24.83103038927071,CLEC3B
GO_Biological_Process_2023,Positive Regulation Of Vascular Associated Smooth Muscle Cell Proliferation,1,0.09543241646248146,0.24200906645020728,False,10.569377990430622,24.83103038927071,IGF1
GO_Biological_Process_2023,Microglial Cell Activation,1,0.09543241646248146,0.24200906645020728,False,10.569377990430622,24.83103038927071,CX3CL1
GO_Biological_Process_2023,Myoblast Differentiation,1,0.09543241646248146,0.24200906645020728,False,10.569377990430622,24.83103038927071,IGF1
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Proliferation,1,0.09543241646248146,0.24200906645020728,False,10.569377990430622,24.83103038927071,ERBB4
GO_Biological_Process_2023,Positive Regulation Of Inflammatory Response,2,0.09556255444444083,0.24200906645020728,False,3.961184473789516,9.300759047174036,C2CD4A;CX3CL1
GO_Biological_Process_2023,Positive Regulation Of Stress-Activated MAPK Cascade,2,0.09711249980836766,0.24513834903083098,False,3.9225282345948087,9.146885461046205,IGFBP6;ANKRD6
GO_Biological_Process_2023,Regulation Of Dendritic Spine Development,1,0.0999597740324998,0.24595780361309097,False,10.04040404040404,23.122924333288797,SRGAP2C
GO_Biological_Process_2023,Regulation Of Lipopolysaccharide-Mediated Signaling Pathway,1,0.0999597740324998,0.24595780361309097,False,10.04040404040404,23.122924333288797,CX3CL1
GO_Biological_Process_2023,Anaphase-Promoting Complex-Dependent Catabolic Process,1,0.0999597740324998,0.24595780361309097,False,10.04040404040404,23.122924333288797,UBE2S
GO_Biological_Process_2023,Skin Epidermis Development,1,0.0999597740324998,0.24595780361309097,False,10.04040404040404,23.122924333288797,UGCG
GO_Biological_Process_2023,Sulfur Compound Transport,1,0.0999597740324998,0.24595780361309097,False,10.04040404040404,23.122924333288797,SLC19A2
GO_Biological_Process_2023,Positive Regulation Of Transcription Regulatory Region DNA Binding,1,0.0999597740324998,0.24595780361309097,False,10.04040404040404,23.122924333288797,IGF1
GO_Biological_Process_2023,Regulation Of Anoikis,1,0.0999597740324998,0.24595780361309097,False,10.04040404040404,23.122924333288797,PDK4
GO_Biological_Process_2023,Regulation Of Cell-Substrate Junction Assembly,1,0.0999597740324998,0.24595780361309097,False,10.04040404040404,23.122924333288797,GPM6B
GO_Biological_Process_2023,Response To Tumor Necrosis Factor,2,0.10180507197730584,0.24971055390659924,False,3.81093569503273,8.70682707358352,CCL8;CX3CL1
GO_Biological_Process_2023,Positive Regulation Of Protein Modification Process,3,0.1031902700601577,0.25226769132786986,False,2.741432153803288,6.226287833009744,CLDN3;ERBB4;LEPR
GO_Biological_Process_2023,Acylglycerol Biosynthetic Process,1,0.10446469781910508,0.25226769132786986,False,9.561808561808562,21.59922753970687,GPAM
GO_Biological_Process_2023,Blood Vessel Endothelial Cell Migration,1,0.10446469781910508,0.25226769132786986,False,9.561808561808562,21.59922753970687,EGR3
GO_Biological_Process_2023,Positive Regulation Of Cholesterol Efflux,1,0.10446469781910508,0.25226769132786986,False,9.561808561808562,21.59922753970687,ABCA8
GO_Biological_Process_2023,Negative Regulation Of Cell Development,1,0.10446469781910508,0.25226769132786986,False,9.561808561808562,21.59922753970687,IGF1
GO_Biological_Process_2023,T Cell Activation,2,0.10655948968070973,0.25399081992009553,False,3.7054858640703987,8.296775020722748,KIT;LEPR
GO_Biological_Process_2023,Cytoskeleton Organization,2,0.10655948968070973,0.25399081992009553,False,3.7054858640703987,8.296775020722748,DPYSL2;RHOU
GO_Biological_Process_2023,Small GTPase Mediated Signal Transduction,2,0.10815754530207146,0.25399081992009553,False,3.6716141001855287,8.166280575904093,IGF1;RAPGEFL1
GO_Biological_Process_2023,Regulation Of Cholesterol Transport,1,0.10894729783603285,0.25399081992009553,False,9.1267217630854,20.232947516534363,ABCA8
GO_Biological_Process_2023,Cholesterol Efflux,1,0.10894729783603285,0.25399081992009553,False,9.1267217630854,20.232947516534363,ABCA8
GO_Biological_Process_2023,Diacylglycerol Metabolic Process,1,0.10894729783603285,0.25399081992009553,False,9.1267217630854,20.232947516534363,GPAM
GO_Biological_Process_2023,Long-Chain Fatty Acid Transport,1,0.10894729783603285,0.25399081992009553,False,9.1267217630854,20.232947516534363,FABP4
GO_Biological_Process_2023,Protein Localization To Cell Junction,1,0.10894729783603285,0.25399081992009553,False,9.1267217630854,20.232947516534363,CGNL1
GO_Biological_Process_2023,Regulation Of Axon Extension Involved In Axon Guidance,1,0.10894729783603285,0.25399081992009553,False,9.1267217630854,20.232947516534363,SEMA3G
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Hypertrophy,1,0.10894729783603285,0.25399081992009553,False,9.1267217630854,20.232947516534363,IGF1
GO_Biological_Process_2023,Regulation Of Cell Junction Assembly,1,0.10894729783603285,0.25399081992009553,False,9.1267217630854,20.232947516534363,CLDN3
GO_Biological_Process_2023,Positive Regulation Of Phosphorylation,3,0.10941451951562638,0.25399081992009553,False,2.6684753119913185,5.904299638512385,CLDN3;ERBB4;LEPR
GO_Biological_Process_2023,Negative Regulation Of Canonical Wnt Signaling Pathway,2,0.11137290800006257,0.25399081992009553,False,3.6056851311953353,7.914014366919983,IGFBP6;ANKRD6
GO_Biological_Process_2023,Positive Regulation Of GTPase Activity,3,0.11258048819408292,0.25399081992009553,False,2.633418128263489,5.751613937505418,CCL8;RAPGEFL1;CX3CL1
GO_Biological_Process_2023,Regulation Of Cysteine-Type Endopeptidase Activity,1,0.11340768358102403,0.25399081992009553,False,8.729468599033817,19.002011610155247,CST1
GO_Biological_Process_2023,ERK1 And ERK2 Cascade,1,0.11340768358102403,0.25399081992009553,False,8.729468599033817,19.002011610155247,IGF1
GO_Biological_Process_2023,Regulation Of Neuroblast Proliferation,1,0.11340768358102403,0.25399081992009553,False,8.729468599033817,19.002011610155247,CX3CL1
GO_Biological_Process_2023,Cell Morphogenesis Involved In Differentiation,1,0.11340768358102403,0.25399081992009553,False,8.729468599033817,19.002011610155247,CLDN3
GO_Biological_Process_2023,Regulation Of Supramolecular Fiber Organization,1,0.11340768358102403,0.25399081992009553,False,8.729468599033817,19.002011610155247,MAP2
GO_Biological_Process_2023,Positive Regulation Of BMP Signaling Pathway,1,0.11340768358102403,0.25399081992009553,False,8.729468599033817,19.002011610155247,ZNF423
GO_Biological_Process_2023,Iron Ion Transport,1,0.11340768358102403,0.25399081992009553,False,8.729468599033817,19.002011610155247,CLTC
GO_Biological_Process_2023,Protein Kinase B Signaling,1,0.11340768358102403,0.25399081992009553,False,8.729468599033817,19.002011610155247,IGF1
GO_Biological_Process_2023,Regulation Of Chondrocyte Differentiation,1,0.11784596404042172,0.25399081992009553,False,8.365319865319865,17.88820673407011,EFEMP1
GO_Biological_Process_2023,Regulation Of Glycogen Biosynthetic Process,1,0.11784596404042172,0.25399081992009553,False,8.365319865319865,17.88820673407011,IGF1
GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Membrane,1,0.11784596404042172,0.25399081992009553,False,8.365319865319865,17.88820673407011,CLTC
GO_Biological_Process_2023,Regulation Of Intracellular Estrogen Receptor Signaling Pathway,1,0.11784596404042172,0.25399081992009553,False,8.365319865319865,17.88820673407011,FOXA1
GO_Biological_Process_2023,Regulation Of Keratinocyte Proliferation,1,0.11784596404042172,0.25399081992009553,False,8.365319865319865,17.88820673407011,CDH3
GO_Biological_Process_2023,Activation Of Protein Kinase B Activity,1,0.11784596404042172,0.25399081992009553,False,8.365319865319865,17.88820673407011,IGF1
GO_Biological_Process_2023,Negative Regulation Of Response To Wounding,1,0.11784596404042172,0.25399081992009553,False,8.365319865319865,17.88820673407011,CLDN3
GO_Biological_Process_2023,Negative Regulation Of Stress Fiber Assembly,1,0.11784596404042172,0.25399081992009553,False,8.365319865319865,17.88820673407011,CGNL1
GO_Biological_Process_2023,Positive Regulation Of Glucose Import,1,0.11784596404042172,0.25399081992009553,False,8.365319865319865,17.88820673407011,IGF1
GO_Biological_Process_2023,Sterol Transport,1,0.11784596404042172,0.25399081992009553,False,8.365319865319865,17.88820673407011,GRAMD1C
GO_Biological_Process_2023,Positive Regulation Of Peptidase Activity,1,0.11784596404042172,0.25399081992009553,False,8.365319865319865,17.88820673407011,CLDN3
GO_Biological_Process_2023,Positive Regulation Of Striated Muscle Cell Differentiation,1,0.11784596404042172,0.25399081992009553,False,8.365319865319865,17.88820673407011,IGF1
GO_Biological_Process_2023,Lamellipodium Assembly,1,0.11784596404042172,0.25399081992009553,False,8.365319865319865,17.88820673407011,KIT
GO_Biological_Process_2023,Mismatch Repair,1,0.11784596404042172,0.25399081992009553,False,8.365319865319865,17.88820673407011,EXO1
GO_Biological_Process_2023,Proteoglycan Metabolic Process,1,0.11784596404042172,0.25399081992009553,False,8.365319865319865,17.88820673407011,IGF1
GO_Biological_Process_2023,Myotube Differentiation,1,0.11784596404042172,0.25399081992009553,False,8.365319865319865,17.88820673407011,IGF1
GO_Biological_Process_2023,Regulation Of Small GTPase Mediated Signal Transduction,2,0.11787779078342894,0.25399081992009553,False,3.480647431386348,7.441996159064892,RHOU;CGNL1
GO_Biological_Process_2023,Cellular Response To Tumor Necrosis Factor,2,0.11951887729229536,0.2549854362309143,False,3.4507238792953077,7.330307004338375,CCL8;CX3CL1
GO_Biological_Process_2023,Fc Receptor Signaling Pathway,1,0.12226224762866918,0.2549854362309143,False,8.030303030303031,16.876380218002918,KIT
GO_Biological_Process_2023,Regulation Of Fatty Acid Biosynthetic Process,1,0.12226224762866918,0.2549854362309143,False,8.030303030303031,16.876380218002918,PDK4
GO_Biological_Process_2023,Negative Regulation Of Protein Polymerization,1,0.12226224762866918,0.2549854362309143,False,8.030303030303031,16.876380218002918,MAP2
GO_Biological_Process_2023,Acute Inflammatory Response,1,0.12226224762866918,0.2549854362309143,False,8.030303030303031,16.876380218002918,C2CD4A
GO_Biological_Process_2023,Camera-Type Eye Development,1,0.12226224762866918,0.2549854362309143,False,8.030303030303031,16.876380218002918,EFEMP1
GO_Biological_Process_2023,Cell-Cell Adhesion Mediated By Cadherin,1,0.12226224762866918,0.2549854362309143,False,8.030303030303031,16.876380218002918,CDH3
GO_Biological_Process_2023,Regulation Of Vasoconstriction,1,0.12226224762866918,0.2549854362309143,False,8.030303030303031,16.876380218002918,OXTR
GO_Biological_Process_2023,Positive Regulation Of Monooxygenase Activity,1,0.12226224762866918,0.2549854362309143,False,8.030303030303031,16.876380218002918,CDH3
GO_Biological_Process_2023,Positive Regulation Of Nuclear Division,1,0.12226224762866918,0.2549854362309143,False,8.030303030303031,16.876380218002918,IGF1
GO_Biological_Process_2023,Positive Regulation Of Phosphatidylinositol 3-Kinase Activity,1,0.12226224762866918,0.2549854362309143,False,8.030303030303031,16.876380218002918,KIT
GO_Biological_Process_2023,Regulation Of Actin Filament Bundle Assembly,1,0.12226224762866918,0.2549854362309143,False,8.030303030303031,16.876380218002918,CX3CL1
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction,5,0.12299137155387178,0.2552769534785653,False,1.9615384615384615,4.110680572230083,KIT;IGFBP6;IGF1;CX3CL1;DCN
GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death,4,0.12385584053835233,0.2552769534785653,False,2.157714412024757,4.506682083018896,EGR3;ERBB4;IGF1;CX3CL1
GO_Biological_Process_2023,Fatty Acid Metabolic Process,2,0.1244762469056777,0.2552769534785653,False,3.3639455782312924,7.0092528065471456,GPAM;ACADSB
GO_Biological_Process_2023,Positive Regulation Of DNA-binding Transcription Factor Activity,3,0.12558750975959584,0.2552769534785653,False,2.5018454880997836,5.190710117207115,FOXA1;KIT;CX3CL1
GO_Biological_Process_2023,Regulation Of Cell Motility,2,0.1261397529272332,0.2552769534785653,False,3.3359757125990894,6.906686810673667,ERBB4;KRT5
GO_Biological_Process_2023,Regulation Of Microtubule Polymerization Or Depolymerization,1,0.12665664230282664,0.2552769534785653,False,7.721056721056721,15.953830010816358,MAP2
GO_Biological_Process_2023,Regulation Of Mitochondrial Fission,1,0.12665664230282664,0.2552769534785653,False,7.721056721056721,15.953830010816358,DCN
GO_Biological_Process_2023,Regulation Of Transcription Regulatory Region DNA Binding,1,0.12665664230282664,0.2552769534785653,False,7.721056721056721,15.953830010816358,IGF1
GO_Biological_Process_2023,Clathrin-Dependent Endocytosis,1,0.12665664230282664,0.2552769534785653,False,7.721056721056721,15.953830010816358,CLTC
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle,1,0.12665664230282664,0.2552769534785653,False,7.721056721056721,15.953830010816358,FOXA1
GO_Biological_Process_2023,Positive Regulation Of Response To Wounding,1,0.12665664230282664,0.2552769534785653,False,7.721056721056721,15.953830010816358,CLDN3
GO_Biological_Process_2023,Positive Regulation Of Ubiquitin-Protein Transferase Activity,1,0.12665664230282664,0.2552769534785653,False,7.721056721056721,15.953830010816358,UBE2S
GO_Biological_Process_2023,Myeloid Cell Development,1,0.12665664230282664,0.2552769534785653,False,7.721056721056721,15.953830010816358,KIT
GO_Biological_Process_2023,Positive Regulation Of Multicellular Organismal Process,4,0.12903905293168771,0.2587413144506209,False,2.123259355961706,4.347671179448974,OXTR;FABP4;LCN2;LEPR
GO_Biological_Process_2023,Regulation Of Glucose Metabolic Process,1,0.1310292553948657,0.2587413144506209,False,7.434717545828657,15.109834134055738,PDK4
GO_Biological_Process_2023,Regulation Of Lipid Biosynthetic Process,1,0.1310292553948657,0.2587413144506209,False,7.434717545828657,15.109834134055738,PDK4
GO_Biological_Process_2023,Negative Regulation Of Wound Healing,1,0.1310292553948657,0.2587413144506209,False,7.434717545828657,15.109834134055738,CLDN3
GO_Biological_Process_2023,Positive Regulation Of Fibroblast Proliferation,1,0.1310292553948657,0.2587413144506209,False,7.434717545828657,15.109834134055738,IGF1
GO_Biological_Process_2023,Establishment Of Endothelial Barrier,1,0.1310292553948657,0.2587413144506209,False,7.434717545828657,15.109834134055738,CLDN3
GO_Biological_Process_2023,Hematopoietic Progenitor Cell Differentiation,1,0.1310292553948657,0.2587413144506209,False,7.434717545828657,15.109834134055738,KIT
GO_Biological_Process_2023,Negative Regulation Of Actin Filament Bundle Assembly,1,0.1310292553948657,0.2587413144506209,False,7.434717545828657,15.109834134055738,CGNL1
GO_Biological_Process_2023,Negative Regulation Of Cellular Process,5,0.13170424957641083,0.2594174612868698,False,1.9161060546102098,3.8843233029340527,CLDN3;ERBB4;SCGB3A1;IGFBP6;SOX7
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor Production,2,0.13284650794214892,0.2610082523800407,False,3.2285714285714286,6.5170680254594,IGF1;CX3CL1
GO_Biological_Process_2023,Negative Regulation Of Plasma Membrane Bounded Cell Projection Assembly,1,0.13538019382269004,0.2626779880141747,False,7.1688311688311686,14.335283778329618,SRGAP2C
GO_Biological_Process_2023,Phosphatidic Acid Biosynthetic Process,1,0.13538019382269004,0.2626779880141747,False,7.1688311688311686,14.335283778329618,GPAM
GO_Biological_Process_2023,Positive Regulation Of Neural Precursor Cell Proliferation,1,0.13538019382269004,0.2626779880141747,False,7.1688311688311686,14.335283778329618,CX3CL1
GO_Biological_Process_2023,Protein K11-linked Ubiquitination,1,0.13538019382269004,0.2626779880141747,False,7.1688311688311686,14.335283778329618,UBE2S
GO_Biological_Process_2023,Maintenance Of Blood-Brain Barrier,1,0.13538019382269004,0.2626779880141747,False,7.1688311688311686,14.335283778329618,CLDN3
GO_Biological_Process_2023,Negative Regulation Of Epithelial To Mesenchymal Transition,1,0.13970956391884184,0.2677480586159623,False,6.921281783350749,13.622394510819323,FOXA1
GO_Biological_Process_2023,Positive Regulation Of Lipid Kinase Activity,1,0.13970956391884184,0.2677480586159623,False,6.921281783350749,13.622394510819323,KIT
GO_Biological_Process_2023,Positive Regulation Of Protein Targeting To Mitochondrion,1,0.13970956391884184,0.2677480586159623,False,6.921281783350749,13.622394510819323,RHOU
GO_Biological_Process_2023,Lamellipodium Organization,1,0.13970956391884184,0.2677480586159623,False,6.921281783350749,13.622394510819323,KIT
GO_Biological_Process_2023,Negative Regulation Of Carbohydrate Metabolic Process,1,0.13970956391884184,0.2677480586159623,False,6.921281783350749,13.622394510819323,CLTC
GO_Biological_Process_2023,Negative Regulation Of Cell Motility,2,0.14305475383730862,0.26809935028883713,False,3.07976320299112,5.988685251990531,CLDN3;CX3CL1
GO_Biological_Process_2023,Negative Regulation Of Microtubule Polymerization Or Depolymerization,1,0.14401747150131122,0.26809935028883713,False,6.69023569023569,12.964476920040203,MAP2
GO_Biological_Process_2023,Organic Cation Transport,1,0.14401747150131122,0.26809935028883713,False,6.69023569023569,12.964476920040203,SLC19A2
